Date;EndTime;artistName;trackName;msPlayed;Language;hours ;minutes
31.05.2023;3:00:00;Lady Gaga;Government Hooker;20757;en;0,005765833;0,34595
31.05.2023;3:00:00;Chris Brown;Under The Influence;3242;en;0,000900556;0,054033333
31.05.2023;3:00:00;Jadu Heart;Woman;2880;en;0,0008;0,048
31.05.2023;3:01:00;Ty Dolla $ign;Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix;2517;en;0,000699167;0,04195
31.05.2023;3:01:00;Tory Lanez;Lavender Sunflower;4202;en;0,001167222;0,070033333
31.05.2023;3:01:00;Isabel LaRosa;i'm yours;6826;en;0,001896111;0,113766667
31.05.2023;3:01:00;The Weeknd;High For This;34261;en;0,009516944;0,571016667
31.05.2023;3:02:00;Chase Atlantic;Into It;5951;en;0,001653056;0,099183333
31.05.2023;3:02:00;6LACK;Long Nights;2837;en;0,000788056;0,047283333
31.05.2023;3:02:00;Nanida9;4:00;4608;und;0,00128;0,0768
31.05.2023;3:02:00;Jhen? Aiko;living room flow - Bonus;3711;en;0,001030833;0,06185
31.05.2023;3:02:00;Tank;Dirty;44693;en;0,012414722;0,744883333
31.05.2023;3:02:00;Two Feet;I Feel Like I'm Drowning;2623;en;0,000728611;0,043716667
31.05.2023;3:02:00;BRIDGE;Something About You;4693;en;0,001303611;0,078216667
31.05.2023;3:02:00;zandros;hedonist;5717;en;0,001588056;0,095283333
31.05.2023;3:02:00;Ashlee;Alone With You;4309;en;0,001196944;0,071816667
31.05.2023;3:02:00;Thorgan;A Dream;4757;en;0,001321389;0,079283333
31.05.2023;3:02:00;Ex Habit;Who Do You Want;6080;en;0,001688889;0,101333333
31.05.2023;3:02:00;6LACK;One Way (feat. T-Pain) - Bonus;2218;en;0,000616111;0,036966667
31.05.2023;3:02:00;Aaryan Shah;Mania;1728;en;0,00048;0,0288
31.05.2023;3:02:00;zandros;your touch;5866;en;0,001629444;0,097766667
31.05.2023;3:03:00;Johnny Rain;...fuck;6591;en;0,001830833;0,10985
31.05.2023;3:03:00;zandros;eros;13461;en;0,003739167;0,22435
31.05.2023;3:03:00;Rosenfeld;Do It For Me;896;en;0,000248889;0,014933333
31.05.2023;3:03:00;The Weeknd;What You Need;3306;en;0,000918333;0,0551
31.05.2023;3:03:00;sobhh?;pull up on you;3477;en;0,000965833;0,05795
31.05.2023;3:04:00;Rihanna;Yeah, I Said It;73578;en;0,020438333;1,2263
31.05.2023;14:58:00;The xx;Crystalised;1536;en;0,000426667;0,0256
31.05.2023;14:58:00;Wax Tailor;Seize The Day;2261;en;0,000628056;0,037683333
31.05.2023;14:58:00;Portishead;Glory Box;1920;en;0,000533333;0,032
31.05.2023;14:59:00;Moby;Natural Blues;1386;en;0,000385;0,0231
31.05.2023;14:59:00;Xanemusic;West Coast Instrumental (Tiktok Version) - Remix;1066;en;0,000296111;0,017766667
31.05.2023;14:59:00;Sade;Smooth Operator - Single Version;23509;en;0,006530278;0,391816667
31.05.2023;14:59:00;Ms Krazie;A Gangster's Wife;1045;en;0,000290278;0,017416667
31.05.2023;14:59:00;Bill Withers;Ain't No Sunshine;2837;en;0,000788056;0,047283333
31.05.2023;14:59:00;Hooverphonic;Mad About You;4501;en;0,001250278;0,075016667
31.05.2023;14:59:00;Hess Is More;Yes Boss;789;en;0,000219167;0,01315
31.05.2023;14:59:00;Nouvelle Vague;In a Manner of Speaking;3882;en;0,001078333;0,0647
02.06.2023;14:20:00;Tyler, The Creator;See You Again (feat. Kali Uchis);2948;en;0,000818889;0,049133333
02.06.2023;14:22:00;Two Feet;To My Knees;1253;en;0,000348056;0,020883333
02.06.2023;14:22:00;Roar;Christmas Kids;86146;en;0,023929444;1,435766667
02.06.2023;14:31:00;Lil Peep;Glassy;150000;en;0,041666667;2,5
02.06.2023;14:35:00;Sevdaliza;Mad Woman;200930;en;0,055813889;3,348833333
02.06.2023;14:39:00;The Weeknd;Earned It (Fifty Shades Of Grey);277724;en;0,077145556;4,628733333
02.06.2023;14:43:00;Tank;Dirty;224622;en;0,062395;3,7437
02.06.2023;14:45:00;Rihanna;Yeah, I Said It;133080;en;0,036966667;2,218
02.06.2023;14:48:00;Rob Grant;Lost at Sea;187906;en;0,052196111;3,131766667
02.06.2023;14:51:00;Daddy Yankee;BEACHY;168000;en;0,046666667;2,8
02.06.2023;14:53:00;Wolf Schranze;balance;127447;en;0,035401944;2,124116667
02.06.2023;14:57:00;David Guetta;Baby Don't Hurt Me (feat. Anne-Marie & Coi Leray) - Cedric Gervais Remix Extended;251533;en;0,069870278;4,192216667
02.06.2023;15:00:00;Dom Dolla;Eat Your Man (with Nelly Furtado);197164;en;0,054767778;3,286066667
02.06.2023;15:02:00;Tove Lo;I like u;75127;en;0,020868611;1,252116667
02.06.2023;15:05:00;CKay;nwayi;184942;ig;0,051372778;3,082366667
02.06.2023;15:08:00;Ari Abdul;Haunt Your Dreams;171454;en;0,047626111;2,857566667
02.06.2023;15:08:00;wood.;Slow Moments;19717;en;0,005476944;0,328616667
02.06.2023;15:09:00;marble;Garden;62508;en;0,017363333;1,0418
02.06.2023;15:12:00;Rendezvous At Two;Play With Me;195350;en;0,054263889;3,255833333
02.06.2023;15:22:00;Beyonc?;Rocket;391906;en;0,108862778;6,531766667
02.06.2023;15:27:00;Rihanna;Skin;303733;en;0,084370278;5,062216667
02.06.2023;15:32:00;Syd;Body;262053;en;0,0727925;4,36755
02.06.2023;15:35:00;Black Atlass;Sacrifice (feat. Jessie Reyez);209360;en;0,058155556;3,489333333
02.06.2023;15:38:00;Sabrina Claudio;All to You;203095;en;0,056415278;3,384916667
02.06.2023;15:42:00;Kendrick Lamar;LOVE. FEAT. ZACARI.;213400;en;0,059277778;3,556666667
02.06.2023;15:47:00;Portishead;Glory Box;308626;en;0,085729444;5,143766667
02.06.2023;15:50:00;Drake;One Dance;173986;en;0,048329444;2,899766667
02.06.2023;15:53:00;Ashlee;Alone With You;196153;en;0,054486944;3,269216667
02.06.2023;15:57:00;PARTYNEXTDOOR;Her Way;216630;en;0,060175;3,6105
02.06.2023;15:59:00;Mac Miller;My Favorite Part;168500;en;0,046805556;2,808333333
03.06.2023;9:51:00;Roy Orbison;Oh, Pretty Woman;176933;en;0,049148056;2,948883333
03.06.2023;9:56:00;Moby;Sunday (The Day Before My Birthday);309280;en;0,085911111;5,154666667
03.06.2023;9:59:00;The xx;Crystalised;201946;en;0,056096111;3,365766667
03.06.2023;10:03:00;Moby;Natural Blues;253773;en;0,0704925;4,22955
03.06.2023;10:07:00;Moby;Porcelain;238920;en;0,066366667;3,982
03.06.2023;10:11:00;Nouvelle Vague;In a Manner of Speaking;201237;en;0,055899167;3,35395
03.06.2023;10:14:00;Hooverphonic;Mad About You;223733;en;0,062148056;3,728883333
03.06.2023;10:19:00;Chris Isaak;Wicked Game;289066;en;0,080296111;4,817766667
03.06.2023;10:22:00;Sevdaliza;Mad Woman;200930;en;0,055813889;3,348833333
03.06.2023;10:25:00;Rihanna;Yeah, I Said It;133080;en;0,036966667;2,218
03.06.2023;10:28:00;Mac DeMarco;My Kind of Woman;190845;en;0,0530125;3,18075
03.06.2023;10:31:00;CAKE;Short Skirt / Long Jacket;204133;en;0,056703611;3,402216667
03.06.2023;10:34:00;Madonna;Material Girl;170184;en;0,047273333;2,8364
03.06.2023;10:34:00;Zbaraski;Bo togo;1904;ja;0,000528889;0,031733333
03.06.2023;10:38:00;Sade;Smooth Operator - Single Version;258692;en;0,071858889;4,311533333
03.06.2023;10:42:00;French Montana;Unforgettable;233901;en;0,0649725;3,89835
03.06.2023;10:46:00;Mac Miller;Congratulations (feat. Bilal);256426;en;0,071229444;4,273766667
03.06.2023;10:52:00;The Weeknd;After Hours;361026;en;0,100285;6,0171
03.06.2023;10:55:00;Miguel;Sure Thing;195373;en;0,054270278;3,256216667
03.06.2023;10:59:00;The Weeknd;Die For You - Remix;232857;en;0,0646825;3,88095
03.06.2023;11:04:00;AnnenMayKantereit;Tom's Diner;269333;en;0,074814722;4,488883333
03.06.2023;11:11:00;Justin Timberlake;What Goes Around.../...Comes Around (Interlude);448573;en;0,124603611;7,476216667
03.06.2023;11:14:00;An?l Emre Daldal;M.;186962;en;0,051933889;3,116033333
03.06.2023;11:14:00;T-Fest;Дай мені звикнути;1602;uk;0,000445;0,0267
03.06.2023;11:19:00;Childish Gambino;Heartbeat;269840;en;0,074955556;4,497333333
03.06.2023;11:23:00;Cannons;Fire for You;231825;en;0,064395833;3,86375
03.06.2023;11:26:00;French Montana;Unforgettable;233901;en;0,0649725;3,89835
03.06.2023;11:30:00;Jeremih;Birthday Sex;226506;en;0,062918333;3,7751
03.06.2023;11:33:00;Lloyd;Swimming Pools;168660;en;0,04685;2,811
03.06.2023;11:34:00;Kendrick Lamar;LOVE. FEAT. ZACARI.;1578;en;0,000438333;0,0263
03.06.2023;11:34:00;Jeremih;All The Time;57425;en;0,015951389;0,957083333
03.06.2023;11:38:00;The Weeknd;After Hours;6050;en;0,001680556;0,100833333
03.06.2023;11:38:00;Mac Miller;Congratulations (feat. Bilal);256426;en;0,071229444;4,273766667
03.06.2023;11:41:00;Kali Uchis;After The Storm (feat. Tyler, The Creator & Bootsy Collins);181442;en;0,050400556;3,024033333
03.06.2023;11:44:00;Miguel;Sure Thing;195373;en;0,054270278;3,256216667
03.06.2023;11:48:00;The Weeknd;Die For You - Remix;232857;en;0,0646825;3,88095
03.06.2023;11:52:00;Cults;Gilded Lily;212736;en;0,059093333;3,5456
03.06.2023;11:55:00;Qendresa;Be Mine;222773;en;0,061881389;3,712883333
03.06.2023;11:59:00;Tabber;2049;216828;und;0,06023;3,6138
03.06.2023;12:03:00;Timbaland;Give It To Me;234026;en;0,065007222;3,900433333
03.06.2023;12:07:00;AnnenMayKantereit;Tom's Diner;269333;en;0,074814722;4,488883333
03.06.2023;12:15:00;Justin Timberlake;What Goes Around.../...Comes Around (Interlude);448573;en;0,124603611;7,476216667
03.06.2023;12:18:00;An?l Emre Daldal;M.;223750;en;0,062152778;3,729166667
03.06.2023;12:22:00;Metro Boomin;Creepin' (with The Weeknd & 21 Savage);221520;en;0,061533333;3,692
03.06.2023;12:27:00;Brent Faiyaz;Dead Man Walking;241936;en;0,067204444;4,032266667
03.06.2023;20:05:00;Mac Miller;My Favorite Part;5888;en;0,001635556;0,098133333
04.06.2023;7:36:00;Mac Miller;My Favorite Part;210115;en;0,058365278;3,501916667
04.06.2023;7:39:00;Kali Uchis;Tyrant (feat. Jorja Smith);204289;en;0,056746944;3,404816667
04.06.2023;7:39:00;Kendrick Lamar;LOVE. FEAT. ZACARI.;9971;en;0,002769722;0,166183333
04.06.2023;7:43:00;Justin Bieber;Confident;248133;en;0,068925833;4,13555
04.06.2023;7:46:00;zandros;obsessed;180110;en;0,050030556;3,001833333
04.06.2023;7:50:00;Taner?lle;Continuum;229088;en;0,063635556;3,818133333
04.06.2023;7:52:00;Summer Walker;Girls Need Love;140760;en;0,0391;2,346
04.06.2023;7:57:00;Daniel Caesar;Get You (feat. Kali Uchis);278179;kri;0,077271944;4,636316667
04.06.2023;8:02:00;Jhen? Aiko;Sativa;276960;pt;0,076933333;4,616
04.06.2023;8:05:00;Kali Uchis;Fantasy (feat. Don Toliver);178274;en;0,049520556;2,971233333
04.06.2023;8:10:00;Mac Miller;Skin;287906;en;0,079973889;4,798433333
04.06.2023;8:13:00;Harrison Brome;Body High;189573;en;0,052659167;3,15955
04.06.2023;8:13:00;Brent Faiyaz;Trust;24745;en;0,006873611;0,412416667
04.06.2023;9:24:00;Brent Faiyaz;Trust;133668;en;0,03713;2,2278
04.06.2023;9:29:00;Rihanna;Loveeeeeee Song;256320;en;0,0712;4,272
04.06.2023;9:32:00;Frank Ocean;Pink + White;184516;en;0,051254444;3,075266667
04.06.2023;9:35:00;Kali Uchis;Tyrant (feat. Jorja Smith);204289;en;0,056746944;3,404816667
04.06.2023;9:37:00;Summer Walker;Girls Need Love;140760;en;0,0391;2,346
04.06.2023;9:39:00;FRVRFRIDAY;Before Friday;113337;en;0,0314825;1,88895
04.06.2023;9:43:00;Wale;Lotus Flower Bomb (feat. Miguel);213253;en;0,059236944;3,554216667
04.06.2023;9:45:00;Miguel;Girl With The Tattoo Enter.lewd;102813;en;0,028559167;1,71355
04.06.2023;9:46:00;Ojerime;Tangerine Dreams;100000;en;0,027777778;1,666666667
04.06.2023;9:50:00;Selena Gomez;Good For You;221280;en;0,061466667;3,688
04.06.2023;9:54:00;Kendrick Lamar;LOYALTY. FEAT. RIHANNA.;227360;en;0,063155556;3,789333333
04.06.2023;9:57:00;Beyonc?;Crazy In Love - Remix;226400;en;0,062888889;3,773333333
04.06.2023;10:02:00;Free Nationals;Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra);277046;en;0,076957222;4,617433333
04.06.2023;10:03:00;Summer Walker;Deep;92093;en;0,025581389;1,534883333
04.06.2023;10:07:00;Doja Cat;So High;201573;en;0,0559925;3,35955
04.06.2023;10:09:00;Taner?lle;After the Beep;141965;en;0,039434722;2,366083333
04.06.2023;10:11:00;JON VINYL;Addicted;138839;en;0,038566389;2,313983333
04.06.2023;10:14:00;SZA;Low;181080;en;0,0503;3,018
04.06.2023;10:18:00;Selena Gomez;Fetish (feat. Gucci Mane);251538;om;0,069871667;4,1923
04.06.2023;10:22:00;Ariana Grande;Let Me Love You;223853;en;0,062181389;3,730883333
04.06.2023;10:25:00;Sonder;One Night Only;195909;en;0,054419167;3,26515
04.06.2023;10:28:00;Two Feet;Twisted;197106;en;0,054751667;3,2851
04.06.2023;10:32:00;Taner?lle;Mama Saturn;218880;de;0,0608;3,648
04.06.2023;10:35:00;Azee;Sexual Healing;194666;en;0,054073889;3,244433333
04.06.2023;10:36:00;Rihanna;James Joint;72080;en;0,020022222;1,201333333
04.06.2023;10:39:00;SZA;Shirt;181840;en;0,050511111;3,030666667
04.06.2023;10:43:00;Nick Jonas;Close;234213;en;0,065059167;3,90355
04.06.2023;10:46:00;Drake;4422;186293;und;0,051748056;3,104883333
04.06.2023;10:49:00;GoldLink;Late Night (feat. Masego);161080;nso;0,044744444;2,684666667
04.06.2023;10:52:00;Alessia Cara;Here;199453;en;0,055403611;3,324216667
04.06.2023;10:55:00;Emmit Fenn;Woman;177819;en;0,049394167;2,96365
04.06.2023;10:58:00;Ashlee;Alone With You;196153;en;0,054486944;3,269216667
04.06.2023;11:03:00;Rendezvous At Two;Play With Me;252445;en;0,070123611;4,207416667
04.06.2023;11:06:00;SZA;Love Language;183893;en;0,051081389;3,064883333
04.06.2023;11:10:00;Lolo Zoua?;Desert Rose;266493;en;0,074025833;4,44155
04.06.2023;11:15:00;Harrison Brome;Sex Calls;169653;en;0,047125833;2,82755
04.06.2023;11:18:00;Billie Eilish;bitches broken hearts;176471;en;0,049019722;2,941183333
04.06.2023;11:21:00;DJ Khaled;Wild Thoughts (feat. Rihanna & Bryson Tiller);204173;en;0,056714722;3,402883333
04.06.2023;11:25:00;Rihanna;Sex With Me;206400;en;0,057333333;3,44
04.06.2023;14:30:00;Sin?ad Harnett;Body;229159;en;0,063655278;3,819316667
04.06.2023;14:34:00;Taner?lle;Continuum;229088;en;0,063635556;3,818133333
04.06.2023;14:38:00;Limi;The Best I Ever Had;199497;en;0,055415833;3,32495
04.06.2023;14:40:00;Rihanna;Yeah, I Said It;133080;en;0,036966667;2,218
04.06.2023;14:43:00;Kendrick Lamar;LOVE. FEAT. ZACARI.;213400;en;0,059277778;3,556666667
04.06.2023;14:47:00;Mac Miller;My Favorite Part;216000;en;0,06;3,6
04.06.2023;14:50:00;Mila J;Kickin’ Back;202434;en;0,056231667;3,3739
04.06.2023;14:53:00;Kali Uchis;Fantasy (feat. Don Toliver);178274;en;0,049520556;2,971233333
04.06.2023;14:56:00;zandros;obsessed;180110;en;0,050030556;3,001833333
04.06.2023;14:58:00;Harrison Brome;Pools;142400;en;0,039555556;2,373333333
04.06.2023;15:03:00;Daniel Caesar;Get You (feat. Kali Uchis);278179;kri;0,077271944;4,636316667
04.06.2023;15:08:00;Mac Miller;Skin;287906;en;0,079973889;4,798433333
04.06.2023;15:12:00;Rihanna;Loveeeeeee Song;256320;en;0,0712;4,272
04.06.2023;15:19:00;Frank Ocean;Pink + White;184516;en;0,051254444;3,075266667
04.06.2023;15:23:00;Kali Uchis;Tyrant (feat. Jorja Smith);204289;en;0,056746944;3,404816667
04.06.2023;15:25:00;Summer Walker;Girls Need Love;140760;en;0,0391;2,346
04.06.2023;15:27:00;FRVRFRIDAY;Before Friday;113337;en;0,0314825;1,88895
04.06.2023;15:30:00;Wale;Lotus Flower Bomb (feat. Miguel);213253;en;0,059236944;3,554216667
04.06.2023;15:32:00;Miguel;Girl With The Tattoo Enter.lewd;102813;en;0,028559167;1,71355
04.06.2023;15:34:00;Ojerime;Tangerine Dreams;100000;en;0,027777778;1,666666667
04.06.2023;15:37:00;Selena Gomez;Good For You;221280;en;0,061466667;3,688
04.06.2023;15:41:00;Kendrick Lamar;LOYALTY. FEAT. RIHANNA.;227360;en;0,063155556;3,789333333
04.06.2023;15:45:00;Beyonc?;Crazy In Love - Remix;226400;en;0,062888889;3,773333333
04.06.2023;15:49:00;Free Nationals;Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra);277046;en;0,076957222;4,617433333
04.06.2023;15:51:00;Summer Walker;Deep;92093;en;0,025581389;1,534883333
04.06.2023;15:51:00;Doja Cat;So High;20863;en;0,005795278;0,347716667
04.06.2023;17:47:00;Doja Cat;So High;29512;en;0,008197778;0,491866667
04.06.2023;17:51:00;Arctic Monkeys;505;1393;und;0,000386944;0,023216667
04.06.2023;17:51:00;Arctic Monkeys;505;18573;und;0,005159167;0,30955
04.06.2023;17:51:00;Arctic Monkeys;505;253586;und;0,070440556;4,226433333
04.06.2023;17:55:00;Arctic Monkeys;Arabella;207356;en;0,057598889;3,455933333
04.06.2023;17:58:00;Arctic Monkeys;Arabella;207356;en;0,057598889;3,455933333
04.06.2023;17:59:00;Arctic Monkeys;Arabella;36424;en;0,010117778;0,607066667
04.06.2023;18:02:00;Arctic Monkeys;I Bet You Look Good On The Dancefloor;173680;en;0,048244444;2,894666667
04.06.2023;18:06:00;Arctic Monkeys;Fluorescent Adolescent;32886;en;0,009135;0,5481
04.06.2023;18:06:00;Arctic Monkeys;No. 1 Party Anthem;243131;en;0,067536389;4,052183333
04.06.2023;19:49:00;Arctic Monkeys;Fluorescent Adolescent;183893;en;0,051081389;3,064883333
04.06.2023;19:50:00;Arctic Monkeys;I Bet You Look Good On The Dancefloor;10897;en;0,003026944;0,181616667
04.06.2023;19:50:00;The Neighbourhood;W.D.Y.W.F.M?;0;en;0;0
04.06.2023;19:54:00;The Neighbourhood;W.D.Y.W.F.M?;259413;en;0,072059167;4,32355
04.06.2023;19:56:00;The Neighbourhood;You Get Me So High;2414;en;0,000670556;0,040233333
04.06.2023;19:56:00;The Neighbourhood;W.D.Y.W.F.M?;71283;en;0,019800833;1,18805
04.06.2023;19:56:00;The Neighbourhood;Daddy Issues;2414;en;0,000670556;0,040233333
04.06.2023;21:00:00;The Neighbourhood;Daddy Issues;260173;en;0,072270278;4,336216667
04.06.2023;21:02:00;The Neighbourhood;You Get Me So High;153000;en;0,0425;2,55
04.06.2023;21:03:00;The Neighbourhood;Daddy Issues;26280;en;0,0073;0,438
04.06.2023;21:07:00;The Neighbourhood;Afraid;251186;en;0,069773889;4,186433333
04.06.2023;21:09:00;The Neighbourhood;Afraid;123118;en;0,034199444;2,051966667
04.06.2023;21:09:00;The Neighbourhood;Prey;4574;en;0,001270556;0,076233333
04.06.2023;21:12:00;The Neighbourhood;Devil's Advocate;186306;en;0,051751667;3,1051
04.06.2023;21:12:00;The Neighbourhood;Devil's Advocate;16495;en;0,004581944;0,274916667
04.06.2023;21:16:00;The Neighbourhood;Female Robbery;209520;en;0,0582;3,492
04.06.2023;21:19:00;The Neighbourhood;Female Robbery;9922;en;0,002756111;0,165366667
04.06.2023;21:19:00;The Neighbourhood;Female Robbery;209520;en;0,0582;3,492
04.06.2023;21:22:00;Emmit Fenn;Woman;177819;en;0,049394167;2,96365
05.06.2023;12:03:00;Frank Ocean;Pink + White;142521;en;0,039589167;2,37535
05.06.2023;12:07:00;Emmit Fenn;Woman;8521;en;0,002366944;0,142016667
05.06.2023;12:08:00;Bo Burnham;Bezos I;38312;el;0,010642222;0,638533333
05.06.2023;12:13:00;Emmit Fenn;Woman;177819;en;0,049394167;2,96365
05.06.2023;12:16:00;Frank Ocean;Pink + White;184516;en;0,051254444;3,075266667
05.06.2023;12:21:00;Portishead;Glory Box;308626;en;0,085729444;5,143766667
05.06.2023;12:26:00;Moby;Sunday (The Day Before My Birthday);309280;en;0,085911111;5,154666667
05.06.2023;12:30:00;The xx;Crystalised;201946;en;0,056096111;3,365766667
05.06.2023;12:32:00;Wax Tailor;Seize The Day;161512;en;0,044864444;2,691866667
05.06.2023;12:39:00;Yoko Takahashi;FLY ME TO THE MOON - 2020 Version;272294;en;0,075637222;4,538233333
05.06.2023;12:40:00;Hess Is More;Yes Boss;33612;en;0,009336667;0,5602
05.06.2023;12:42:00;Toshifumi Hinata;Reflections;130693;en;0,036303611;2,178216667
05.06.2023;12:47:00;Ludovico Einaudi;Experience;315426;en;0,087618333;5,2571
05.06.2023;12:51:00;Erik Satie;Gymnopedie No. 1;222000;en;0,061666667;3,7
05.06.2023;12:52:00;Camille Saint-Sa?ns;Carnival of the Animals: No. 7: Aquarium;92863;en;0,025795278;1,547716667
05.06.2023;12:59:00;ibi;Bitter Milk;400000;en;0,111111111;6,666666667
05.06.2023;13:01:00;Max Richter;Recomposed By Max Richter: Vivaldi, The Four Seasons: Spring 1 - 2012;151506;en;0,042085;2,5251
05.06.2023;13:05:00;Erik Satie;Gymnop?die No. 1;205866;en;0,057185;3,4311
05.06.2023;13:07:00;Danny Elfman;Ice Dance;104973;en;0,029159167;1,74955
05.06.2023;13:09:00;Stacey Bassetti;"Photograph (From ""Her"")";165582;en;0,045995;2,7597
05.06.2023;13:13:00;Petit Biscuit;You;231131;en;0,064203056;3,852183333
05.06.2023;13:18:00;SYML;Where's My Love - Piano Solo;274493;en;0,076248056;4,574883333
05.06.2023;13:22:00;Emile Pandolfi;Once Upon a December (from Anastasia);252253;en;0,070070278;4,204216667
05.06.2023;13:26:00;RIOPY;I Love You;263583;en;0,0732175;4,39305
05.06.2023;13:29:00;The Blue Notes;Where is my Mind? - Piano Rendition;166400;en;0,046222222;2,773333333
05.06.2023;13:36:00;Ludovico Einaudi;Primavera;442400;it;0,122888889;7,373333333
05.06.2023;13:38:00;Justin Hurwitz;Mia & Sebastian’s Theme;96893;en;0,026914722;1,614883333
05.06.2023;13:45:00;Maurice Ravel;Miroirs: III. Une barque sur l'oc?an;428152;fr;0,118931111;7,135866667
05.06.2023;13:47:00;Dan Redfeld & Elizabeth Hedman;Twilight: Bella's Lullaby;140984;en;0,039162222;2,349733333
05.06.2023;13:52:00;The Chamber Orchestra Of London;The Secret History;302095;en;0,083915278;5,034916667
05.06.2023;13:56:00;Andrew Lloyd Webber;The Phantom Of the Opera - From 'The Phantom Of The Opera' Motion Picture;216133;en;0,060036944;3,602216667
05.06.2023;14:06:00;Claude Debussy;Clair de Lune, L. 32;268000;fr;0,074444444;4,466666667
05.06.2023;14:09:00;Gorillaz;Severed Head (feat. Goldlink and Unknown Mortal Orchestra);214256;en;0,059515556;3,570933333
05.06.2023;14:14:00;Claude Debussy;Suite bergamasque, L. 75: Clair de lune;303681;fr;0,084355833;5,06135
05.06.2023;19:53:00;Emmit Fenn;Woman;177819;en;0,049394167;2,96365
05.06.2023;19:57:00;Sevdaliza;Mad Woman;200930;en;0,055813889;3,348833333
05.06.2023;20:01:00;The Weeknd;Earned It (Fifty Shades Of Grey);277724;en;0,077145556;4,628733333
05.06.2023;20:05:00;Tank;Dirty;224622;en;0,062395;3,7437
05.06.2023;20:07:00;Rihanna;Yeah, I Said It;133080;en;0,036966667;2,218
05.06.2023;20:19:00;Emmit Fenn;Woman;96473;en;0,026798056;1,607883333
05.06.2023;20:20:00;The Weeknd;The Hills;10518;en;0,002921667;0,1753
05.06.2023;20:30:00;The Weeknd;"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack";7337;en;0,002038056;0,122283333
05.06.2023;20:30:00;The Weeknd;Earned It (Fifty Shades Of Grey);116192;en;0,032275556;1,936533333
05.06.2023;20:30:00;DJ Fronteo;Earned It (Sped Up) - Remix;12979;en;0,003605278;0,216316667
05.06.2023;20:31:00;The Weeknd;"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack";14187;en;0,003940833;0,23645
05.06.2023;20:31:00;Xanemusic;Earned it (sped up) - Remix;7291;en;0,002025278;0,121516667
05.06.2023;21:16:00;The Weeknd;Earned It (Fifty Shades Of Grey);7637;en;0,002121389;0,127283333
05.06.2023;21:16:00;The Weeknd;Earned It (Fifty Shades Of Grey) - Marian Hill Remix (From Fifty Shades Of Grey Remixed);158870;en;0,044130556;2,647833333
05.06.2023;21:17:00;The Weeknd;Earned It (Fifty Shades Of Grey);35605;en;0,009890278;0,593416667
05.06.2023;21:27:00;The Weeknd;Earned It (Fifty Shades Of Grey) - Marian Hill Remix (From Fifty Shades Of Grey Remixed);342762;en;0,095211667;5,7127
06.06.2023;20:43:00;Bloodhound Gang;The Bad Touch;7104;en;0,001973333;0,1184
06.06.2023;20:52:00;Bloodhound Gang;The Bad Touch;260506;en;0,072362778;4,341766667
06.06.2023;20:55:00;One-T;The Magic Key;193309;en;0,053696944;3,221816667
06.06.2023;20:55:00;Depeche Mode;Enjoy The Silence 2004;835;en;0,000231944;0,013916667
06.06.2023;21:00:00;The Prodigy;Breathe;336280;en;0,093411111;5,604666667
06.06.2023;21:04:00;Crazy Town;Butterfly;216733;en;0,060203611;3,612216667
06.06.2023;21:07:00;Backstreet Boys;Everybody (Backstreet's Back) - Radio Edit;198103;en;0,055028611;3,301716667
06.06.2023;21:12:00;Haddaway;"What Is Love - 7"" Mix";270373;en;0,075103611;4,506216667
06.06.2023;21:15:00;Ace of Base;All That She Wants;211213;en;0,058670278;3,520216667
06.06.2023;21:17:00;Depeche Mode;Personal Jesus - Single Version;91363;en;0,025378611;1,522716667
07.06.2023;11:38:00;Crazy Town;Butterfly;216733;en;0,060203611;3,612216667
07.06.2023;11:43:00;The Prodigy;Breathe;336280;en;0,093411111;5,604666667
07.06.2023;11:48:00;Bloodhound Gang;The Bad Touch;260506;en;0,072362778;4,341766667
07.06.2023;11:52:00;The Weeknd;Earned It (Fifty Shades Of Grey);277724;en;0,077145556;4,628733333
07.06.2023;11:54:00;The Weeknd;Earned It (Fifty Shades Of Grey) - Marian Hill Remix (From Fifty Shades Of Grey Remixed);77685;en;0,021579167;1,29475
07.06.2023;11:56:00;Emmit Fenn;Woman;177819;en;0,049394167;2,96365
07.06.2023;12:00:00;Frank Ocean;Pink + White;184516;en;0,051254444;3,075266667
07.06.2023;12:05:00;Portishead;Glory Box;308626;en;0,085729444;5,143766667
07.06.2023;12:10:00;Moby;Sunday (The Day Before My Birthday);309280;en;0,085911111;5,154666667
07.06.2023;12:13:00;The xx;Crystalised;201946;en;0,056096111;3,365766667
07.06.2023;12:16:00;Wax Tailor;Seize The Day;161512;en;0,044864444;2,691866667
07.06.2023;12:21:00;Yoko Takahashi;FLY ME TO THE MOON - 2020 Version;272294;en;0,075637222;4,538233333
07.06.2023;12:26:00;Hess Is More;Yes Boss;337506;en;0,093751667;5,6251
07.06.2023;16:35:00;Moby;Natural Blues;50577;en;0,014049167;0,84295
07.06.2023;16:39:00;Bloodhound Gang;The Bad Touch;260506;en;0,072362778;4,341766667
